# Xlam,PX,Ylam,PY
1.048167684619655704e+00,3.794262559285353081e-02,1.098494267163973026e+00,1.161391819359615246e-01
1.049139367018323110e+00,4.254731316480177272e-02,1.100704517198508148e+00,1.216916527854895458e-01
1.050249861188228717e+00,4.337615692775245724e-02,1.102776626605884935e+00,1.310383120488617381e-01
1.051360355358134324e+00,4.705990698531105354e-02,1.105263157894736725e+00,1.413103831204886307e-01
1.052609661299278132e+00,5.166459455725929545e-02,1.107611548556430625e+00,1.535258189894503078e-01
1.053720155469183961e+00,5.258553207164894799e-02,1.110098079845282415e+00,1.600037016472330431e-01
1.054969461410327769e+00,5.617718837776856933e-02,1.112584611134134649e+00,1.722191375161947202e-01
1.056079955580233376e+00,5.894000092093752002e-02,1.115071142422986661e+00,1.861928558208403028e-01
1.057329261521376962e+00,6.538656352166505314e-02,1.117419533084680339e+00,1.973903387007218402e-01
1.058162132148806389e+00,6.630750103605470569e-02,1.119353501864898348e+00,2.048861743475846875e-01
1.059272626318711996e+00,7.174103237095363905e-02,1.121840033153750582e+00,2.226540810660744274e-01
1.060521932259855804e+00,7.450384491412258281e-02,1.124326564442602594e+00,2.347769757542106372e-01
1.061632426429761411e+00,8.270018879219045993e-02,1.126813095731454606e+00,2.516194706644456769e-01
1.062742920599667018e+00,8.546300133535940369e-02,1.129299627020306840e+00,2.628169535443272142e-01
1.063992226540810604e+00,8.914675139291798611e-02,1.131786158309158630e+00,2.805848602628169819e-01
1.065102720710716211e+00,9.458028272781691947e-02,1.134272689598010864e+00,2.954839903757172093e-01
1.066074403109383617e+00,1.019477828429341121e-01,1.136621080259704319e+00,3.123264852859522489e-01
1.067184897279289224e+00,1.036975641202744491e-01,1.138693189667081107e+00,3.273181565796779990e-01
1.068434203220433032e+00,1.101441267210019753e-01,1.141179720955933341e+00,3.449935221173422439e-01
1.069544697390338639e+00,1.164985955702905751e-01,1.143804392871943465e+00,3.636868406440866841e-01
