# Xlam,PX,Ylam,PY
1.072697899838449098e+00,6.839945280437756403e-03,1.000000000000000000e+00,4.756776162268892653e-03
1.074986537425955957e+00,6.839945280437756403e-03,1.000000000000000000e+00,6.551786034823191621e-03
1.077140549273020831e+00,6.839945280437756403e-03,1.000000000000000000e+00,7.449290971100341538e-03
1.079429186860527912e+00,8.572731418148654692e-03,1.000000000000000000e+00,7.449290971100341538e-03
1.081583198707593008e+00,8.572731418148654692e-03,1.000000000000000000e+00,7.449290971100341538e-03
1.083333333333333481e+00,1.130870953032375725e-02,1.000000000000000000e+00,7.449290971100341538e-03
1.085352719439956815e+00,1.039671682626538973e-02,1.000000000000000000e+00,9.334051337282356017e-03
1.087641357027463673e+00,1.313269493844049403e-02,1.000000000000000000e+00,1.292407108239095569e-02
1.089929994614970310e+00,1.130870953032375725e-02,1.000000000000000000e+00,1.112906120983665412e-02
1.092084006462035628e+00,1.404468764249885981e-02,1.000000000000000000e+00,1.292407108239095569e-02
1.094372644049542265e+00,1.404468764249885981e-02,1.000000000000000000e+00,1.382157601866810387e-02
1.096661281637049123e+00,1.495668034655722907e-02,1.000000000000000000e+00,1.382157601866810387e-02
1.098815293484114219e+00,1.942544459644322818e-02,1.000000000000000000e+00,1.471908095494525379e-02
1.101103931071620856e+00,1.942544459644322818e-02,1.000000000000000000e+00,1.839885119368156810e-02
1.103257942918686174e+00,1.860465116279070089e-02,1.000000000000000000e+00,1.750134625740441818e-02
1.105142703284867967e+00,2.124943000455996323e-02,1.000000000000000000e+00,1.750134625740441818e-02
1.107296715131933285e+00,2.124943000455996323e-02,1.000000000000000000e+00,1.839885119368156810e-02
1.109585352719440143e+00,2.216142270861833075e-02,1.000000000000000000e+00,1.651409082749955015e-02
1.111873990306946780e+00,2.307341541267669827e-02,1.000000000000000000e+00,1.929635612995871455e-02
1.114162627894453417e+00,2.854537163702690339e-02,1.000000000000000000e+00,2.198887093879016430e-02
1.116451265481960275e+00,2.854537163702690339e-02,1.000000000000000000e+00,2.198887093879016430e-02
1.118739903069466912e+00,3.301413588691290424e-02,1.000000000000000000e+00,2.378388081134446413e-02
1.121028540656973549e+00,3.483812129502963928e-02,1.000000000000000000e+00,2.468138574762161405e-02
1.123317178244480186e+00,3.575011399908800680e-02,1.000000000000000000e+00,2.925866092263507828e-02
1.125605815831987266e+00,4.031007751937984440e-02,1.000000000000000000e+00,3.015616585891222820e-02
1.127490576198169059e+00,4.295485636114911715e-02,1.000000000000000000e+00,3.015616585891222820e-02
1.129644588045234155e+00,4.660282717738258029e-02,1.000000000000000000e+00,3.105367079518937812e-02
1.131933225632741014e+00,4.751481988144094781e-02,1.000000000000000000e+00,3.464369054029797085e-02
1.134356488960689413e+00,5.116279069767442483e-02,1.000000000000000000e+00,3.652845090647999227e-02
1.136645126548196050e+00,5.298677610579115294e-02,1.000000000000000000e+00,3.652845090647999227e-02
1.138933764135702909e+00,5.471956224350205122e-02,1.000000000000000000e+00,4.011847065158858500e-02
1.141357027463651086e+00,5.745554035567715379e-02,1.000000000000000000e+00,4.281098546042003822e-02
1.143645665051157945e+00,6.475148198814409395e-02,1.000000000000000000e+00,4.370849039669718467e-02
1.145934302638664581e+00,6.739626082991335976e-02,1.000000000000000000e+00,4.918327050798779881e-02
