1,1,0,0
1.182718,1.161778,0.002863,0.002469
1.182438,1.162135,0.002832,0.002583
1.183353,1.16226,0.002908,0.002722
1.184579,1.162688,0.002931,0.002793
1.186129,1.16483,0.002986,0.002812
1.186336,1.166085,0.003033,0.002866
1.186685,1.166183,0.003073,0.002912
1.186885,1.16681,0.003041,0.002953
1.187138,1.166978,0.00311,0.003125
1.18735,1.167434,0.003179,0.00316
1.187593,1.167859,0.003248,0.003196
1.187778,1.168329,0.003279,0.003199
1.188061,1.16927,0.00328,0.003235
1.188284,1.171426,0.003349,0.003335
1.188552,1.171863,0.00338,0.003476
1.188682,1.172158,0.003382,0.003586
1.189761,1.172564,0.003422,0.00359
1.189902,1.173146,0.003356,0.003594
1.191543,1.17338,0.003358,0.003631
1.192299,1.173756,0.003331,0.003666
1.193133,1.173914,0.003372,0.003703
1.193544,1.175196,0.003345,0.003739
1.193845,1.176805,0.003346,0.003808
1.194204,1.177112,0.003319,0.003877
1.194661,1.177384,0.00336,0.003914
1.195378,1.17699,0.003323,0.003918
1.195147,1.176909,0.003325,0.003986
1.195613,1.17793,0.003327,0.004024
1.195385,1.180049,0.003368,0.004061
1.196144,1.181216,0.003438,0.004099
1.196141,1.182388,0.003508,0.004168
1.196408,1.183261,0.003646,0.004238
1.196564,1.18359,0.003647,0.004308
1.197523,1.184032,0.003717,0.004346
1.19835,1.184702,0.003817,0.004448
1.198372,1.185059,0.003819,0.004453
1.198775,1.18541,0.00385,0.004523
1.198598,1.185908,0.003988,0.004528
1.199753,1.186232,0.004019,0.004534
1.199399,1.187164,0.00409,0.004571
1.199539,1.188082,0.004131,0.004608
1.199775,1.190191,0.004104,0.004613
1.199931,1.191361,0.004174,0.004685
1.199916,1.192206,0.004206,0.004656
1.200219,1.192808,0.004248,0.004695
1.200283,1.193623,0.00428,0.004767
1.200314,1.195251,0.004175,0.004839
1.200522,1.196182,0.004245,0.004778
1.20118,1.198655,0.004316,0.00485
1.202056,1.199671,0.004358,0.004856
1.201825,1.200653,0.004321,0.004961
1.201912,1.201666,0.004323,0.005034
1.202302,1.202935,0.004326,0.00514
1.2021,1.204114,0.004397,0.005212
1.202155,1.205699,0.00443,0.005319
1.202232,1.206882,0.004501,0.005424
1.202004,1.207523,0.004641,0.005598
1.202078,1.208238,0.004781,0.005638
1.201623,1.209041,0.004853,0.005744
1.202208,1.209874,0.004886,0.005784
1.202538,1.210956,0.004958,0.005824
1.202537,1.211673,0.005138,0.00583
1.20319,1.212519,0.005318,0.005971
1.203278,1.2134,0.005351,0.005978
1.203469,1.215487,0.005354,0.006052
1.203695,1.218262,0.005495,0.006059
1.204181,1.220507,0.005636,0.005963
1.204768,1.221398,0.005748,0.005936
1.204907,1.22236,0.00586,0.005976
1.205473,1.223469,0.005903,0.005949
1.205857,1.224302,0.005936,0.005921
1.206556,1.224988,0.006038,0.00586
1.206592,1.22635,0.006042,0.005901
1.206952,1.228768,0.006085,0.006011
1.207289,1.22982,0.006088,0.006052
1.207608,1.230461,0.006131,0.006024
1.208313,1.231808,0.006095,0.006065
1.208986,1.232431,0.006098,0.006107
1.209226,1.233081,0.006172,0.006217
1.209904,1.236621,0.006245,0.00634
1.21059,1.237409,0.006318,0.006346
1.21081,1.239055,0.006361,0.006525
1.211561,1.240318,0.006395,0.006601
1.211762,1.24082,0.006359,0.006678
1.212301,1.243707,0.006363,0.006789
1.212636,1.245622,0.006436,0.0069
1.21427,1.247685,0.00644,0.006976
1.214379,1.248619,0.006554,0.007019
1.215013,1.2497,0.006588,0.007074
1.216073,1.251112,0.006661,0.007232
1.21663,1.254297,0.006695,0.007426
1.217174,1.255674,0.006769,0.007585
1.217202,1.256658,0.006843,0.00771
1.218112,1.257299,0.006917,0.007765
1.218682,1.258212,0.007062,0.007809
1.219243,1.26092,0.007177,0.008004
1.219969,1.262033,0.007251,0.008095
1.220605,1.263846,0.007296,0.008256
1.221742,1.265568,0.00737,0.008347
1.222225,1.266538,0.007444,0.008438
1.222645,1.26787,0.007448,0.008564
1.223001,1.270475,0.007523,0.008726
1.224062,1.272034,0.007598,0.008853
1.225358,1.274233,0.007785,0.008898
1.22605,1.275247,0.00786,0.008908
1.226487,1.277125,0.007975,0.008953
1.226876,1.280506,0.008091,0.008963
1.227354,1.282615,0.008207,0.009044
1.228089,1.284282,0.008252,0.009232
1.228935,1.285949,0.008257,0.009314
1.229422,1.287465,0.008333,0.009467
1.230681,1.288321,0.008449,0.009584
1.231053,1.289818,0.008565,0.009667
1.2318,1.291813,0.008794,0.009892
