# Xlam,PX,Ylam,PY
1.151534364696931156e+00,9.374097454305400923e-02,1.072905062507736096e+00,1.069405697861188637e-01
1.154704539690590837e+00,1.019928208936749514e-01,1.074390394850847752e+00,1.111674697776650483e-01
1.157874714684250517e+00,1.076865948756034058e-01,1.075999504889218805e+00,1.231718657536562678e-01
1.161171696677656628e+00,1.158559227627181665e-01,1.077361059537071508e+00,1.290895257418209485e-01
1.164341871671316309e+00,1.240252506498328994e-01,1.078970169575442561e+00,1.402485417195029060e-01
1.167512046664975989e+00,1.346701324421339385e-01,1.080455501918554218e+00,1.470115817059768348e-01
1.170682221658635447e+00,1.437471634278169597e-01,1.081940834261665874e+00,1.563952996872093881e-01
1.173471975653056054e+00,1.535668605850558921e-01,1.083302388909518577e+00,1.683996956632005937e-01
1.176388536647223093e+00,1.609110038371085460e-01,1.084540165862111660e+00,1.734719756530560542e-01
1.179685518640628983e+00,1.699055163592853857e-01,1.086025498205223538e+00,1.837010736325978555e-01
1.182855693634288441e+00,1.838511366918348100e-01,1.087510830548334972e+00,1.948600896102798130e-01
1.186152675627694775e+00,1.961463877542600209e-01,1.088996162891446851e+00,2.059345675881308624e-01
1.189449657621100664e+00,2.076164541816231113e-01,1.090481495234558729e+00,2.178544255642911320e-01
1.192746639614506776e+00,2.198291867805421407e-01,1.091966827577670607e+00,2.307042015385915856e-01
1.195916814608166456e+00,2.321244378429673516e-01,1.093452159920782041e+00,2.417786795164426072e-01
1.198452954603094200e+00,2.444196889053925903e-01,1.094566159178115949e+00,2.528531574942936566e-01
1.201749936596500090e+00,2.583653092379419869e-01,1.096175269216487003e+00,2.657029334685941380e-01
1.205173725589652411e+00,2.738787803771093321e-01,1.097660601559598881e+00,2.793135514413729314e-01
1.208470707583058523e+00,2.878244007096587564e-01,1.099145933902710759e+00,2.938540874122917979e-01
1.211767689576464635e+00,3.025952056772702736e-01,1.100755043941081812e+00,3.066193253867613433e-01
1.215191478569616956e+00,3.172834921813755815e-01,1.102240376284193468e+00,3.228506213542987613e-01
1.218488460563023068e+00,3.353550356892354700e-01,1.103725708627305346e+00,3.365457773269084352e-01
1.221405021557189885e+00,3.476502867516606532e-01,1.105211040970417002e+00,3.519316932961366051e-01
