# Xlam,PX,Ylam,PY
1.104179663131628075e+00,6.977311539399852491e-02,1.104049768236155193e+00,1.404865876481596887e-01
1.105926388022457907e+00,7.383914775961616939e-02,1.105757501829714551e+00,1.480557288417550243e-01
1.107548346849656973e+00,7.627876717898673942e-02,1.107465235423273908e+00,1.581201913079642307e-01
1.109295071740486582e+00,7.790518012523379998e-02,1.109172969016833266e+00,1.673528800166354524e-01
1.110667498440424339e+00,8.514271773603317162e-02,1.110758721639424129e+00,1.740902474526928589e-01
1.112289457267623183e+00,9.002195657477432555e-02,1.112100512320078227e+00,1.816593886462882224e-01
1.114036182158452792e+00,9.400666829307960382e-02,1.113808245913637363e+00,1.917238511124974010e-01
1.115782907049282402e+00,9.725949418557371107e-02,1.115515979507196720e+00,2.009565398211686227e-01
1.117404865876481468e+00,1.044970317963730827e-01,1.117223713100756299e+00,2.101892285298398722e-01
1.119151590767311300e+00,1.061234447426201433e-01,1.118931446694315657e+00,2.227490122686628937e-01
1.120898315658140909e+00,1.117345694071724821e-01,1.120639180287875014e+00,2.319817009773341709e-01
1.122645040548970519e+00,1.182402211921606827e-01,1.122468894852402865e+00,2.437928883343730424e-01
1.124391765439800350e+00,1.238513458567130215e-01,1.124176628445962445e+00,2.571844458307340209e-01
1.126138490330629960e+00,1.319834105879482689e-01,1.125884362039521802e+00,2.664171345394052426e-01
1.127510917030567716e+00,1.375945352525005938e-01,1.127470114662112666e+00,2.798918694115200556e-01
1.129132875857766782e+00,1.400341546718711916e-01,1.128811905342766320e+00,2.899563318777292342e-01
1.130879600748596392e+00,1.472716922826705632e-01,1.130641619907294393e+00,3.016843418590143266e-01
1.132626325639426002e+00,1.529641375945352544e-01,1.132349353500853750e+00,3.159908504886670411e-01
1.134373050530255833e+00,1.610148816784581494e-01,1.134057087094413330e+00,3.277188604699521335e-01
1.136119775421085443e+00,1.666260063430104743e-01,1.135886801658941181e+00,3.445206903722187741e-01
1.137741734248284287e+00,1.746767504269333970e-01,1.137594535252500538e+00,3.579954252443335316e-01
1.139488459139114118e+00,1.836220216312921816e-01,1.139302268846059896e+00,3.756290289041380737e-01
1.141235184029943728e+00,1.924859721883385999e-01,1.141131983410587969e+00,3.899355375337907326e-01
1.142981908920773337e+00,1.989103033260144759e-01,1.142839717004147326e+00,4.084009149511332870e-01
1.144479101684341860e+00,2.061478409368138476e-01,1.144547450597706906e+00,4.243709710958619152e-01
1.146101060511540704e+00,2.142799056680491365e-01,1.146011222249329053e+00,4.394260761072988353e-01
1.147847785402370535e+00,2.223306497519720037e-01,1.147718955842888633e+00,4.587232272821791801e-01
1.149594510293200145e+00,2.320078067821420009e-01,1.149548670407416262e+00,4.772717820752755413e-01
1.151466001247660742e+00,2.408717573391884192e-01,1.151256404000975841e+00,4.949053857350800278e-01
1.153212726138490352e+00,2.505489143693583887e-01,1.153086118565503693e+00,5.058016219588271634e-01
1.154959451029319961e+00,2.538017402618524820e-01,1.154793852159063272e+00,5.082969432314410341e-01
1.156830941983780336e+00,2.578677726274701265e-01,1.156623566723590901e+00,5.074651694739030772e-01
1.158577666874609946e+00,2.634788972920224515e-01,1.158331300317150481e+00,5.074651694739030772e-01
1.160324391765439778e+00,2.707164349028218231e-01,1.160161014881678554e+00,5.201081305884799333e-01
1.161821584529007856e+00,2.820200048792388392e-01,1.161868748475237911e+00,5.394052817633603336e-01
