# Xlam,PX,Ylam,PY
1.000000000000000000e+00,5.270412713857131753e-03,1.070420822184383391e+00,1.282371554667332755e-02
1.000000000000000000e+00,6.081245439065921521e-03,1.072610070542447280e+00,1.365642434840536219e-02
1.000000000000000000e+00,6.081245439065921521e-03,1.074920943809292373e+00,1.873594803897077332e-02
1.000000000000000000e+00,6.081245439065921521e-03,1.077110192167355818e+00,1.623782163377466767e-02
1.000000000000000000e+00,6.081245439065921521e-03,1.079299440525419707e+00,1.623782163377466767e-02
1.000000000000000000e+00,1.005432579258899034e-02,1.081488688883483373e+00,2.040136564243483913e-02
1.000000000000000000e+00,9.243493067380200573e-03,1.083313062515203207e+00,2.373220084936298116e-02
1.000000000000000000e+00,1.086515851779778011e-02,1.085380685964485448e+00,2.714630693646431780e-02
1.000000000000000000e+00,1.086515851779778011e-02,1.087691559231330540e+00,2.797901573819635418e-02
1.000000000000000000e+00,1.248682396821535791e-02,1.089880807589394429e+00,3.130985094512448580e-02
1.000000000000000000e+00,1.248682396821535791e-02,1.092070055947458318e+00,3.472395703222582591e-02
1.000000000000000000e+00,1.329765669342414941e-02,1.094380929214302967e+00,4.055291864435006666e-02
1.000000000000000000e+00,1.491932214384172721e-02,1.096570177572366855e+00,4.646515113664751589e-02
1.000000000000000000e+00,1.808156977215600800e-02,1.098881050839211948e+00,4.896327754184361114e-02
1.000000000000000000e+00,1.727073704694721823e-02,1.101070299197275837e+00,5.404280123240902400e-02
1.000000000000000000e+00,1.573015486905051871e-02,1.103381172464120930e+00,6.078774252643850268e-02
1.000000000000000000e+00,1.654098759425930848e-02,1.105205546095840541e+00,6.578399533683071398e-02
1.000000000000000000e+00,1.889240249736479776e-02,1.107273169545123004e+00,6.919810142393205410e-02
1.000000000000000000e+00,1.889240249736479776e-02,1.109584042811967874e+00,7.927387792488967133e-02
1.000000000000000000e+00,2.051406794778237383e-02,1.111894916078812967e+00,8.093929552835373020e-02
1.000000000000000000e+00,2.132490067299116707e-02,1.114205789345658060e+00,8.851694562411524525e-02
1.000000000000000000e+00,2.537906429903511243e-02,1.116395037703721727e+00,9.609459571987674642e-02
1.000000000000000000e+00,2.618989702424390220e-02,1.118705910970566819e+00,1.045049546173703187e-01
1.000000000000000000e+00,2.618989702424390220e-02,1.121016784237411912e+00,1.086684986260304658e-01
1.000000000000000000e+00,3.097381010297576079e-02,1.123327657504257004e+00,1.213256724123574076e-01
1.000000000000000000e+00,3.097381010297576079e-02,1.125516905862320671e+00,1.279873428262136570e-01
1.000000000000000000e+00,3.178464282818455056e-02,1.127462904402821708e+00,1.389790990090765122e-01
1.000000000000000000e+00,3.421714100381091639e-02,1.129652152760885597e+00,1.431426430177366871e-01
1.000000000000000000e+00,3.583880645422849592e-02,1.131963026027730690e+00,1.557998168040636011e-01
1.000000000000000000e+00,3.819022135733399215e-02,1.134273899294575561e+00,1.683737197102173622e-01
1.000000000000000000e+00,4.143355225816914428e-02,1.136584772561420653e+00,1.767840786077108928e-01
1.000000000000000000e+00,4.467688315900431029e-02,1.139017270737046950e+00,1.885252727121325689e-01
1.000000000000000000e+00,4.792021405983945548e-02,1.141328144003892042e+00,2.011824464984594829e-01
1.000000000000000000e+00,4.548771588421309658e-02,1.143639017270737135e+00,2.154217670080772751e-01
1.000000000000000000e+00,4.629854860942188982e-02,1.145949890537582228e+00,2.272462319926721597e-01
1.000000000000000000e+00,5.108246168815373800e-02,1.148382388713208524e+00,2.389874260970938358e-01
1.000000000000000000e+00,5.270412713857132447e-02,1.150328387253709561e+00,2.533100174868848642e-01
1.000000000000000000e+00,5.756912348982405614e-02,1.152517635611773450e+00,2.625530851861104242e-01
1.000000000000000000e+00,5.756912348982405614e-02,1.154828508878618543e+00,2.793738029810974854e-01
1.000000000000000000e+00,6.316386929376470449e-02,1.157261007054244839e+00,2.927804146889832482e-01
1.000000000000000000e+00,6.397470201897349773e-02,1.159693505229871135e+00,3.121825297693396895e-01
1.000000000000000000e+00,6.721803291980865680e-02,1.162004378496716228e+00,3.255891414772253967e-01
1.000000000000000000e+00,7.281277872374930515e-02,1.164436876672342525e+00,3.440752768756765168e-01
1.000000000000000000e+00,7.362361144895809839e-02,1.166747749939187617e+00,3.608959946706636890e-01
1.000000000000000000e+00,7.767777507500203682e-02,1.169180248114813914e+00,3.827962361562162186e-01
1.000000000000000000e+00,7.848860780021083006e-02,1.171612746290440432e+00,4.029477891581313975e-01
1.000000000000000000e+00,8.570501905456905101e-02,1.173558744830941469e+00,4.230993421600466320e-01
1.000000000000000000e+00,8.894834995540421008e-02,1.175747993189005136e+00,4.407527687567657781e-01
1.000000000000000000e+00,9.292143030892728583e-02,1.178180491364631433e+00,4.651511366475143960e-01
1.000000000000000000e+00,9.535392848455363779e-02,1.180612989540257951e+00,4.878840869347988995e-01
1.000000000000000000e+00,9.859725938538881074e-02,1.183045487715884247e+00,4.971271546340244596e-01
1.000000000000000000e+00,1.002189248358063833e-01,1.185477985891510544e+00,4.962944458322924302e-01
1.000000000000000000e+00,1.002189248358063833e-01,1.187910484067137062e+00,4.971271546340244596e-01
1.000000000000000000e+00,1.017595070137030933e-01,1.190342982242763581e+00,4.996252810392205479e-01
1.000000000000000000e+00,1.041920051893294452e-01,1.192775480418389877e+00,5.240236489299692213e-01
1.000000000000000000e+00,1.033811724641206797e-01,1.195207978594016174e+00,5.492547256224498131e-01
1.000000000000000000e+00,1.106786669909997772e-01,1.197275602043298415e+00,5.753185111166624344e-01
1.000000000000000000e+00,1.146517473445228391e-01,1.199464850401362304e+00,5.971354817220417832e-01
1.000000000000000000e+00,1.211384091461931573e-01,1.202018973485770026e+00,6.274460821050878989e-01
1.000000000000000000e+00,1.251114894997162053e-01,1.204451471661396322e+00,6.560079940044966085e-01
1.000000000000000000e+00,1.291656531257601714e-01,1.206883969837022619e+00,6.845699059039054291e-01
1.000000000000000000e+00,1.339495662044920543e-01,1.209316468012648915e+00,6.854026147056374585e-01
1.000000000000000000e+00,1.283548204005513782e-01,1.211870591097056860e+00,6.779082354900490826e-01
1.000000000000000000e+00,1.283548204005513782e-01,1.214303089272683156e+00,6.660837705054543090e-01
1.000000000000000000e+00,1.267331549501337917e-01,1.216735587448309452e+00,6.619202264967940508e-01
1.000000000000000000e+00,1.291656531257601714e-01,1.219289710532717175e+00,6.769922558081439279e-01
1.000000000000000000e+00,1.323279007540744678e-01,1.221357333981999638e+00,7.073028561911899326e-01
